id,age,avg_salary,government_employee,highest_education,employment_type,len_employment,study_status,size_of_company,investments,investments_value,property_owned_value,reported_monthly_income,total_existing_debt,housing_status,credit_history,loan_amount,loan_term,monthly_payment,stability_income,total_stable_income_monthly,core_net_worth,ratio_income_debt,ratio_debt_net_worth,ratio_payment_to_income,age_young,age_prime,age_senior,age_old,ratio_income_to_avg_salary,mortgage_end_age,years_of_mortgage_after_retirement,defaulted,loan_approved
685,31,29750.0,no,master,temporary,0,no,33,yes,0.0,37848000,209100,4896547.0,own,excellent,18049865,12,125790.0,0.68493,195924.0,33578753.0,0.8,0.8,0.88,0,1,0,0,0.93,43,-22,0.2467,4e-05
686,51,29750.0,no,bachelor,temporary,10,no,47,yes,0.0,14680269,98500,7370306.0,mortgage,excellent,5779544,19,25491.0,0.68493,92293.0,7605463.0,0.93,0.9,0.28,0,0,1,0,0.84,70,5,0.2486,0.71174
687,42,29750.0,no,basic,permanent,25,no,34587,no,0.0,0,17100,0.0,rent,bad,1637022,21,6536.0,0.60274,15741.0,51300.0,0.0,0.0,0.58,0,0,1,0,0.35,63,-2,0.9027,3e-05
688,40,29750.0,no,basic,permanent,15,no,37232,no,0.0,0,21800,0.0,rent,fair,395573,2,16492.0,0.58904,20008.0,65400.0,0.0,0.0,0.96,0,0,1,0,0.49,42,-23,0.6706,2e-05
689,58,29750.0,no,basic,temporary,4,no,33,yes,0.0,2188024,23000,86513.0,mortgage,fair,187870,1,15661.0,0.46575,20542.0,2170511.0,0.75,0.77,0.94,0,0,1,0,0.51,59,-6,0.8505,2e-05
690,32,29750.0,no,high_school,temporary,3,no,69,yes,0.0,789958,20000,680555.0,mortgage,bad,3017349,30,8455.0,0.65753,18630.0,169403.0,0.83,0.97,0.66,0,1,0,0,0.45,62,-3,1.2999,3e-05
691,38,29750.0,no,bachelor,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,28,300.0,0.43836,0.0,0.0,0.0,0.0,0.98,0,1,0,0,0.0,66,1,2.0,0.0
692,35,29750.0,no,high_school,freelancer,4,no,1,yes,0.0,1640791,17800,1465234.0,mortgage,fair,724629,18,3373.0,0.56164,16239.0,228957.0,0.95,0.99,0.14,0,1,0,0,0.36,53,-12,0.6858,0.47109
693,59,29750.0,no,high_school,permanent,27,no,12222,yes,0.0,2289582,26800,973847.0,mortgage,excellent,1826126,17,8996.0,0.73973,25405.0,1396135.0,0.84,0.88,0.45,0,0,1,0,0.65,76,11,0.2777,0.17647
694,36,29750.0,no,high_school,permanent,1,no,3181,no,0.0,0,23500,0.0,rent,bad,2056511,19,9070.0,0.71233,22148.0,70500.0,0.0,0.0,0.57,0,1,0,0,0.56,55,-10,0.8245,3e-05
695,36,29750.0,yes,high_school,permanent,12,no,38041,no,0.0,0,19700,0.0,rent,bad,1805282,18,8402.0,0.91781,19376.0,59100.0,0.0,0.0,0.62,0,1,0,0,0.47,54,-11,0.8844,3e-05
696,45,29750.0,no,bachelor,permanent,21,no,39082,no,0.0,0,29200,0.0,rent,excellent,2185920,13,14066.0,0.76712,27840.0,87600.0,0.0,0.0,0.74,0,0,1,0,0.7,58,-7,0.2185,4e-05
697,56,29750.0,yes,high_school,permanent,31,no,19127,no,0.0,0,15600,0.0,rent,bad,2037246,31,5526.0,0.78082,14916.0,46800.0,0.0,0.0,0.48,0,0,1,0,0.3,87,22,0.8625,1e-05
698,40,29750.0,no,bachelor,unemployed,0,no,0,no,0.0,0,1502,0.0,rent,bad,100000,6,1391.0,0.38356,1317.0,4506.0,0.0,0.0,0.97,0,0,1,0,0.04,46,-19,1.2339,0.0
699,28,29750.0,yes,high_school,permanent,6,no,24009,no,0.0,0,14900,0.0,rent,bad,1274971,19,5623.0,0.89041,14573.0,44700.0,0.0,0.0,0.52,0,1,0,0,0.28,47,-18,0.8924,3e-05
700,20,29750.0,no,basic,permanent,2,no,19600,no,0.0,0,14900,0.0,rent,bad,322815,4,6733.0,0.49315,13390.0,44700.0,0.0,0.0,0.74,1,0,0,0,0.11,24,-41,1.0775,0.0
701,24,29750.0,no,bachelor,temporary,2,yes,97,no,0.0,0,16363,0.0,rent,bad,1341515,29,3888.0,0.58904,15018.0,49088.0,0.0,0.0,0.25,1,0,0,0,0.3,53,-12,0.7302,0.0
702,57,29750.0,no,high_school,permanent,2,no,31218,no,0.0,0,15200,0.0,rent,bad,1369978,22,5223.0,0.67123,14201.0,45600.0,0.0,0.0,0.48,0,0,1,0,0.25,79,14,0.8798,6e-05
703,62,29750.0,yes,high_school,permanent,35,no,18777,no,0.0,0,19500,0.0,rent,bad,1720111,25,5776.0,0.69863,18325.0,58500.0,0.0,0.0,0.36,0,0,0,1,0.43,87,22,0.7486,1e-05
704,45,29750.0,no,bachelor,permanent,20,no,12656,yes,0.0,19960000,95500,0.0,own,excellent,4372828,7,52165.0,0.76712,91052.0,20246500.0,0.0,0.0,0.82,0,0,1,0,0.84,52,-13,0.1611,4e-05
705,65,29750.0,no,basic,permanent,34,no,32955,yes,0.0,1982320,21600,1340675.0,mortgage,excellent,1981711,18,9223.0,0.42466,19115.0,706445.0,0.92,0.94,0.71,0,0,0,1,0.46,83,18,0.3363,0.0
706,21,29750.0,no,high_school,permanent,0,yes,31848,no,0.0,0,7438,0.0,rent,bad,659587,29,1912.0,0.60274,6847.0,22312.0,0.0,0.0,0.29,1,0,0,0,0.06,50,-15,0.836,0.0
707,24,29750.0,no,master,unemployed,0,no,0,no,0.0,0,5085,0.0,rent,bad,100000,3,2780.0,0.36986,4444.0,15255.0,0.0,0.0,0.87,1,0,0,0,0.04,27,-38,1.1764,0.0
708,35,29750.0,no,high_school,freelancer,15,no,1,no,0.0,0,40000,0.0,rent,bad,1993925,18,9280.0,0.61644,36932.0,120000.0,0.0,0.0,0.23,0,1,0,0,0.78,53,-12,0.5531,0.00031
709,26,29750.0,no,bachelor,temporary,4,no,36,no,0.0,0,47800,0.0,rent,fair,4849296,17,23890.0,0.68493,44788.0,143400.0,0.0,0.0,0.77,0,1,0,0,0.8,43,-22,0.5355,2e-05
710,27,29750.0,yes,high_school,permanent,4,no,10246,no,0.0,0,21400,0.0,rent,bad,749709,17,3693.0,0.86301,20814.0,64200.0,0.0,0.0,0.08,0,1,0,0,0.52,44,-21,0.5566,0.00031
711,49,29750.0,no,high_school,temporary,7,yes,17,no,0.0,0,7438,0.0,rent,bad,801793,21,3201.0,0.63014,6887.0,22312.0,0.0,0.0,0.68,0,0,1,0,0.07,70,5,1.0568,0.0
712,36,29750.0,no,high_school,permanent,4,no,6602,no,0.0,0,14900,0.0,rent,bad,1220350,20,5115.0,0.71233,14043.0,44700.0,0.0,0.0,0.47,0,1,0,0,0.22,56,-9,0.8843,0.0003
713,63,29750.0,no,high_school,permanent,42,no,9506,no,0.0,0,17800,0.0,rent,bad,2213393,32,5818.0,0.54795,16191.0,53400.0,0.0,0.0,0.46,0,0,0,1,0.36,95,30,0.8303,1e-05
714,64,29750.0,no,high_school,permanent,28,no,2893,no,0.0,0,26900,0.0,rent,bad,3679593,34,9109.0,0.63014,24910.0,80700.0,0.0,0.0,0.47,0,0,0,1,0.64,98,33,0.7394,0.0
715,28,29750.0,no,bachelor,permanent,3,no,15631,no,0.0,0,14900,0.0,rent,bad,2003736,24,7007.0,0.75342,14165.0,44700.0,0.0,0.0,0.73,0,1,0,0,0.23,52,-13,1.0304,0.0
716,37,29750.0,no,high_school,permanent,6,no,28818,yes,0.0,1437127,15500,786865.0,mortgage,excellent,845126,11,6423.0,0.75342,14736.0,696762.0,0.88,0.91,0.62,0,1,0,0,0.29,48,-17,0.3331,0.00388
717,58,29750.0,no,bachelor,freelancer,13,no,1,yes,20009940.0,1520000,14900,13916.0,rent,excellent,312796,6,4352.0,0.58904,13675.0,21560724.0,0.74,0.74,0.37,0,0,1,0,0.14,64,-1,0.32,0.94717
718,33,29750.0,no,bachelor,temporary,0,no,83,no,0.0,0,14900,0.0,rent,bad,1447926,16,7577.0,0.65753,13879.0,44700.0,0.0,0.0,0.79,0,1,0,0,0.2,49,-16,1.0752,0.0
719,43,29750.0,no,high_school,permanent,14,no,33464,no,0.0,0,28000,0.0,rent,fair,3317617,23,12102.0,0.72603,26466.0,84000.0,0.0,0.0,0.67,0,0,1,0,0.67,66,1,0.5276,0.0015
720,29,29750.0,yes,high_school,permanent,9,no,3124,no,0.0,0,19000,0.0,rent,bad,1527732,21,6100.0,0.87671,18531.0,57000.0,0.0,0.0,0.4,0,1,0,0,0.44,50,-15,0.7682,0.0003
721,57,29750.0,yes,basic,permanent,28,no,33487,no,0.0,0,19500,0.0,rent,bad,1560327,28,4682.0,0.73973,18485.0,58500.0,0.0,0.0,0.23,0,0,1,0,0.44,85,20,0.6704,3e-05
722,43,29750.0,no,basic,permanent,13,no,9096,no,0.0,0,17100,0.0,rent,bad,1811518,34,4484.0,0.57534,15648.0,51300.0,0.0,0.0,0.31,0,0,1,0,0.34,77,12,0.7509,6e-05
723,31,29750.0,no,high_school,temporary,11,no,42,no,0.0,0,21900,0.0,rent,bad,1959854,32,5152.0,0.71233,20640.0,65700.0,0.0,0.0,0.22,0,1,0,0,0.51,63,-2,0.6405,0.00031
724,19,29750.0,no,basic,permanent,3,no,18634,no,0.0,0,14900,0.0,rent,bad,677316,6,9424.0,0.49315,13390.0,44700.0,0.0,0.0,0.92,1,0,0,0,0.11,25,-40,1.1811,0.0
725,20,29750.0,no,high_school,permanent,1,no,3616,no,0.0,0,19200,0.0,rent,bad,2081057,22,7934.0,0.61644,17727.0,57600.0,0.0,0.0,0.65,1,0,0,0,0.41,42,-23,0.9223,3e-05
726,37,29750.0,no,high_school,permanent,13,no,7349,no,0.0,0,20300,0.0,rent,bad,976710,9,9068.0,0.76712,19355.0,60900.0,0.0,0.0,0.69,0,1,0,0,0.47,46,-19,0.9246,3e-05
727,37,29750.0,no,high_school,freelancer,6,no,1,yes,0.0,4810632,34900,3926309.0,mortgage,excellent,108263,1,9025.0,0.58904,32031.0,989023.0,0.98,0.97,0.3,0,1,0,0,0.75,38,-27,0.2659,0.94593
728,41,29750.0,yes,high_school,permanent,11,no,14805,no,0.0,0,25400,0.0,rent,fair,3540667,27,11015.0,0.86301,24704.0,76200.0,0.0,0.0,0.64,0,0,1,0,0.63,68,3,0.5254,0.0015
729,27,29750.0,no,bachelor,permanent,6,no,11566,yes,2399098.0,0,43600,0.0,rent,excellent,5917259,35,14234.0,0.78082,41689.0,2529898.0,0.0,0.0,0.42,0,1,0,0,0.79,62,-3,0.1647,0.97947
730,56,29750.0,no,high_school,permanent,4,no,35033,no,0.0,0,21800,0.0,rent,bad,1674662,13,10776.0,0.67123,20367.0,65400.0,0.0,0.0,0.77,0,0,1,0,0.5,69,4,0.9602,0.0
731,19,29750.0,no,basic,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,28,300.0,0.17808,0.0,0.0,0.0,0.0,0.98,1,0,0,0,0.0,47,-18,2.0,0.0
732,21,29750.0,yes,basic,permanent,3,no,35943,yes,0.0,2471638,14900,949841.0,mortgage,fair,1139688,11,8662.0,0.63014,13798.0,1566497.0,0.91,0.87,0.87,1,0,0,0,0.18,32,-33,0.9371,2e-05
733,51,29750.0,yes,bachelor,permanent,29,no,36170,yes,0.0,28900000,179500,10782503.0,own,excellent,22873254,31,62048.0,0.90411,176058.0,18655997.0,0.9,0.87,0.44,0,0,1,0,0.92,82,17,0.21,0.08846
734,22,29750.0,yes,basic,permanent,4,no,23291,no,0.0,0,14900,0.0,rent,bad,430482,3,11969.0,0.63014,13798.0,44700.0,0.0,0.0,0.96,1,0,0,0,0.18,25,-40,1.1799,0.0
735,42,29750.0,no,high_school,permanent,4,no,21807,no,0.0,0,14900,0.0,rent,bad,750809,15,4190.0,0.67123,13920.0,44700.0,0.0,0.0,0.34,0,0,1,0,0.2,57,-8,0.8165,0.0003
736,50,29750.0,no,high_school,permanent,29,no,34909,no,0.0,0,17900,0.0,rent,bad,919788,10,7688.0,0.73973,16968.0,53700.0,0.0,0.0,0.66,0,0,1,0,0.39,60,-5,0.9349,3e-05
737,46,29750.0,no,master,permanent,10,no,28277,yes,73517678.0,25228000,238000,0.0,own,excellent,7612864,9,70677.0,0.78082,227567.0,99459678.0,0.0,0.0,0.35,0,0,1,0,0.98,55,-10,0.1022,0.98413
738,23,29750.0,no,high_school,permanent,4,no,3315,yes,0.0,2437376,19900,2236662.0,mortgage,fair,1077471,8,11250.0,0.61644,18373.0,260414.0,0.98,0.99,0.86,1,0,0,0,0.44,31,-34,0.9122,2e-05
739,24,29750.0,no,high_school,permanent,2,no,9442,no,0.0,0,20000,0.0,rent,bad,2015801,26,6510.0,0.61644,18466.0,60000.0,0.0,0.0,0.44,1,0,0,0,0.44,50,-15,0.7912,0.0003
740,39,29750.0,no,bachelor,temporary,17,no,59,yes,0.0,46221000,122600,0.0,own,excellent,8189513,9,76030.0,0.73973,116218.0,46588800.0,0.0,0.0,0.89,0,1,0,0,0.87,48,-17,0.1666,4e-05
741,32,29750.0,yes,high_school,permanent,6,no,2949,no,0.0,0,18500,0.0,rent,bad,2041843,35,4912.0,0.86301,17993.0,55500.0,0.0,0.0,0.28,0,1,0,0,0.42,67,2,0.7061,0.00023
742,27,29750.0,no,phd,permanent,3,no,33013,yes,15075118.0,23573000,190100,0.0,own,excellent,23510106,32,61801.0,0.80822,182809.0,39218418.0,0.0,0.0,0.41,0,1,0,0,0.92,59,-6,0.1124,0.98121
743,51,29750.0,no,high_school,freelancer,20,no,1,yes,26163505.0,3602423,53200,1425325.0,mortgage,excellent,1633318,7,19485.0,0.57534,48682.0,28500203.0,0.81,0.77,0.55,0,0,1,0,0.8,58,-7,0.2709,0.0047
744,19,29750.0,no,high_school,permanent,0,no,37496,no,0.0,0,21700,0.0,rent,bad,1906495,28,5721.0,0.60274,19976.0,65100.0,0.0,0.0,0.31,1,0,0,0,0.49,47,-18,0.6992,0.0003
745,35,29750.0,no,master,permanent,13,no,35549,yes,67666232.0,45458000,238000,2886837.0,own,excellent,9732606,14,58171.0,0.83562,230176.0,110951395.0,0.77,0.76,0.23,0,1,0,0,1.0,49,-16,0.1696,0.95663
746,44,29750.0,no,master,freelancer,1,no,1,yes,3087903.0,1986056,14900,895474.0,mortgage,excellent,114796,2,4786.0,0.56164,13594.0,4223185.0,0.91,0.82,0.44,0,0,1,0,0.13,46,-19,0.3197,0.94208
747,45,29750.0,no,bachelor,permanent,10,no,30477,yes,55144065.0,25355000,124900,0.0,own,excellent,10528425,11,80020.0,0.75342,118740.0,80873765.0,0.0,0.0,0.9,0,0,1,0,0.87,56,-9,0.1677,4e-05
748,30,29750.0,no,high_school,freelancer,8,no,1,no,0.0,0,31900,0.0,rent,bad,1296861,17,6389.0,0.58904,29278.0,95700.0,0.0,0.0,0.16,0,1,0,0,0.72,47,-18,0.5336,0.00031
749,21,29750.0,no,bachelor,permanent,0,no,32208,yes,0.0,18573000,69300,0.0,own,excellent,3283881,26,10606.0,0.63014,64174.0,18780900.0,0.0,0.0,0.06,1,0,0,0,0.82,47,-18,0.0816,0.99756
750,54,29750.0,no,bachelor,permanent,15,no,29178,yes,0.0,15056000,139400,0.0,own,excellent,8317593,12,57965.0,0.75342,132525.0,15474200.0,0.0,0.0,0.63,0,0,1,0,0.88,66,1,0.1383,0.00303
751,22,29750.0,no,bachelor,permanent,0,yes,25962,yes,229334.0,0,16363,0.0,rent,fair,1316821,32,3462.0,0.63014,15152.0,278421.0,0.0,0.0,0.18,1,0,0,0,0.31,54,-11,0.4291,0.0
752,19,29750.0,no,basic,temporary,3,no,52,no,0.0,0,14900,0.0,rent,bad,640219,13,4120.0,0.42466,13185.0,44700.0,0.0,0.0,0.36,1,0,0,0,0.09,32,-33,0.8659,0.0003
753,41,29750.0,yes,master,permanent,19,no,3017,yes,45335857.0,19739000,147300,0.0,own,excellent,18839026,21,75220.0,0.90411,144475.0,65516757.0,0.0,0.0,0.76,0,0,1,0,0.89,62,-3,0.1515,4e-05
754,18,29750.0,no,bachelor,permanent,0,yes,38393,no,0.0,0,16363,0.0,rent,bad,2012555,29,5833.0,0.63014,15152.0,49088.0,0.0,0.0,0.52,1,0,0,0,0.31,47,-18,0.882,0.0
755,30,29750.0,yes,phd,permanent,3,no,26315,yes,0.0,113050000,238000,0.0,own,excellent,25012748,17,123225.0,0.94521,235392.0,113764000.0,0.0,0.0,0.76,0,1,0,0,1.0,47,-18,0.1445,4e-05
756,27,29750.0,no,bachelor,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,26,323.0,0.43836,0.0,0.0,0.0,0.0,0.98,0,1,0,0,0.0,53,-12,2.0,0.0
757,20,29750.0,no,high_school,permanent,0,no,38520,no,0.0,0,19300,0.0,rent,bad,2396559,28,7191.0,0.60274,17767.0,57900.0,0.0,0.0,0.56,1,0,0,0,0.41,48,-17,0.8706,3e-05
758,63,29750.0,no,high_school,permanent,35,no,34464,no,0.0,0,15400,0.0,rent,bad,1424469,25,4783.0,0.56164,14050.0,46200.0,0.0,0.0,0.42,0,0,0,1,0.22,88,23,0.8556,1e-05
759,19,29750.0,no,high_school,permanent,0,no,12895,yes,0.0,1366829,14900,402368.0,mortgage,bad,477622,20,2002.0,0.60274,13716.0,1009161.0,0.82,0.85,0.04,1,0,0,0,0.16,39,-26,1.0374,0.00029
760,21,29750.0,no,high_school,permanent,2,no,32274,no,0.0,0,20800,0.0,rent,bad,591361,3,16442.0,0.63014,19261.0,62400.0,0.0,0.0,0.96,1,0,0,0,0.47,24,-41,1.0798,0.0
761,45,29750.0,no,bachelor,freelancer,8,no,1,yes,0.0,3052822,55100,950728.0,mortgage,excellent,5890088,19,25978.0,0.56164,50269.0,2267394.0,0.79,0.85,0.75,0,0,1,0,0.8,64,-1,0.2998,4e-05
762,55,29750.0,no,bachelor,temporary,2,no,87,yes,21175393.0,0,14900,0.0,rent,fair,183246,3,5095.0,0.63014,13798.0,21220093.0,0.0,0.0,0.48,0,0,1,0,0.18,58,-7,0.5649,0.48345
763,46,29750.0,no,high_school,permanent,6,no,12474,no,0.0,0,26500,0.0,rent,fair,2364734,17,11650.0,0.69863,24903.0,79500.0,0.0,0.0,0.69,0,0,1,0,0.63,63,-2,0.5434,0.002
764,20,29750.0,no,high_school,temporary,0,no,80,no,0.0,0,14900,0.0,rent,bad,1843600,34,4564.0,0.53425,13512.0,44700.0,0.0,0.0,0.41,1,0,0,0,0.13,54,-11,0.8809,0.0003
765,52,29750.0,no,bachelor,temporary,20,no,20,yes,0.0,9244391,128900,7224598.0,mortgage,excellent,774885,2,32307.0,0.69863,121131.0,2406493.0,0.89,0.96,0.26,0,0,1,0,0.87,54,-11,0.2436,0.94851
766,26,29750.0,no,basic,permanent,10,no,29611,no,0.0,0,16800,0.0,rent,bad,1612075,31,4373.0,0.64384,15603.0,50400.0,0.0,0.0,0.29,0,1,0,0,0.34,57,-8,0.7394,0.0003
767,45,29750.0,no,high_school,permanent,11,no,39827,no,0.0,0,27800,0.0,rent,fair,2238643,31,6073.0,0.72603,26277.0,83400.0,0.0,0.0,0.18,0,0,1,0,0.67,76,11,0.3515,0.09239
768,30,29750.0,no,bachelor,temporary,0,no,49,yes,0.0,23855000,90700,0.0,own,excellent,1925158,8,20101.0,0.65753,84488.0,24127100.0,0.0,0.0,0.2,0,1,0,0,0.84,38,-27,0.0952,0.99099
769,44,29750.0,no,high_school,freelancer,6,no,1,no,0.0,0,43900,0.0,rent,bad,5527381,27,17195.0,0.53425,39811.0,131700.0,0.0,0.0,0.62,0,0,1,0,0.79,71,6,0.7739,1e-05
770,25,29750.0,no,bachelor,permanent,3,no,27704,yes,0.0,7477134,100600,3228530.0,mortgage,excellent,5467412,14,32678.0,0.75342,95639.0,4550404.0,0.83,0.88,0.42,0,1,0,0,0.85,39,-26,0.2573,0.94303
771,29,29750.0,no,bachelor,permanent,1,no,10110,no,0.0,0,14900,0.0,rent,bad,1040388,10,8695.0,0.75342,14165.0,44700.0,0.0,0.0,0.86,0,1,0,0,0.23,39,-26,1.1051,0.0
772,41,29750.0,no,high_school,permanent,0,no,7706,yes,0.0,3922141,30400,3808468.0,mortgage,excellent,1902661,23,6940.0,0.63014,28151.0,204873.0,0.99,1.0,0.21,0,0,1,0,0.7,64,-1,0.2604,0.94934
773,42,29750.0,no,high_school,freelancer,8,no,1,no,0.0,0,33100,0.0,rent,bad,4535053,27,14108.0,0.53425,30017.0,99300.0,0.0,0.0,0.69,0,0,1,0,0.73,69,4,0.8349,2e-05
774,45,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,1492,0.0,rent,bad,100000,10,836.0,0.35616,1300.0,4476.0,0.0,0.0,0.88,0,0,1,0,0.04,55,-10,1.1822,0.0
775,22,29750.0,no,bachelor,temporary,0,yes,90,no,0.0,0,16363,0.0,rent,bad,1350379,21,5392.0,0.56164,14928.0,49088.0,0.0,0.0,0.46,1,0,0,0,0.3,43,-22,0.851,0.0
776,29,29750.0,no,bachelor,temporary,2,no,80,yes,2895036.0,10817167,67100,8638260.0,mortgage,excellent,497806,1,41497.0,0.68493,62872.0,5275243.0,0.99,0.93,0.89,0,1,0,0,0.81,30,-35,0.3373,4e-05
777,31,29750.0,yes,high_school,permanent,6,no,35858,no,0.0,0,22400,0.0,rent,fair,1934389,32,5085.0,0.89041,21909.0,67200.0,0.0,0.0,0.19,0,1,0,0,0.55,63,-2,0.3809,0.49218
778,47,29750.0,no,high_school,permanent,11,no,8599,no,0.0,0,33200,0.0,rent,fair,1068916,5,17842.0,0.71233,31290.0,99600.0,0.0,0.0,0.82,0,0,1,0,0.74,52,-13,0.5664,2e-05
779,65,29750.0,no,basic,temporary,44,no,70,no,0.0,0,22800,0.0,rent,bad,1253057,20,5252.0,0.35616,19864.0,68400.0,0.0,0.0,0.26,0,0,0,1,0.49,85,20,0.6704,3e-05
780,28,29750.0,no,bachelor,permanent,2,no,34816,yes,0.0,3877402,23300,2903895.0,mortgage,excellent,3213515,33,8194.0,0.75342,22151.0,1043407.0,0.98,0.96,0.48,0,1,0,0,0.56,61,-4,0.304,0.93722
781,55,29750.0,no,bachelor,permanent,16,no,17679,yes,0.0,9550307,96400,6180458.0,mortgage,excellent,8117662,18,37781.0,0.75342,91646.0,3659049.0,0.91,0.93,0.57,0,0,1,0,0.84,73,8,0.2866,0.00146
782,49,29750.0,no,high_school,permanent,30,no,31158,no,0.0,0,24900,0.0,rent,fair,482759,2,20127.0,0.64384,23126.0,74700.0,0.0,0.0,0.97,0,0,1,0,0.58,51,-14,0.6548,2e-05
783,45,29750.0,no,phd,freelancer,6,no,1,yes,0.0,7051875,63600,1058867.0,mortgage,excellent,1169957,2,48778.0,0.61644,58721.0,6183808.0,0.79,0.81,0.96,0,0,1,0,0.81,47,-18,0.3244,4e-05
784,55,29750.0,yes,basic,permanent,36,no,37648,yes,20449019.0,1767179,22200,463706.0,mortgage,excellent,589227,9,5470.0,0.64384,20619.0,21819091.0,0.8,0.75,0.26,0,0,1,0,0.51,64,-1,0.2538,0.95346
785,63,29750.0,no,high_school,temporary,1,no,55,yes,0.0,2614270,35500,1251224.0,mortgage,fair,1241787,15,6929.0,0.52055,32096.0,1469546.0,0.84,0.89,0.16,0,0,0,1,0.75,78,13,0.5808,0.08872
786,24,29750.0,no,high_school,temporary,5,no,75,no,0.0,0,14900,0.0,rent,bad,829960,9,7705.0,0.58904,13675.0,44700.0,0.0,0.0,0.81,1,0,0,0,0.14,33,-32,1.1074,0.0
787,38,29750.0,no,high_school,permanent,5,no,18471,no,0.0,0,22100,0.0,rent,bad,826705,23,3016.0,0.75342,21010.0,66300.0,0.0,0.0,0.03,0,1,0,0,0.52,61,-4,0.5278,0.00031
788,65,29750.0,yes,high_school,permanent,35,no,6897,no,0.0,0,17500,0.0,rent,bad,325207,4,6783.0,0.68493,16397.0,52500.0,0.0,0.0,0.58,0,0,0,1,0.37,69,4,0.8958,2e-05
789,41,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,23,365.0,0.35616,0.0,0.0,0.0,0.0,0.99,0,0,1,0,0.0,64,-1,2.0,0.0
790,54,29750.0,no,bachelor,temporary,21,no,65,no,0.0,0,14900,0.0,rent,bad,1006476,29,2917.0,0.69863,14002.0,44700.0,0.0,0.0,0.14,0,0,1,0,0.21,83,18,0.698,3e-05
791,20,29750.0,no,high_school,permanent,0,yes,11768,no,0.0,0,7438,0.0,rent,bad,564547,12,3934.0,0.60274,6847.0,22312.0,0.0,0.0,0.82,1,0,0,0,0.06,32,-33,1.1408,0.0
792,26,29750.0,yes,high_school,permanent,7,no,24716,no,0.0,0,17300,0.0,rent,bad,658140,9,6110.0,0.89041,16921.0,51900.0,0.0,0.0,0.46,0,1,0,0,0.39,35,-30,0.82,0.0003
793,51,29750.0,no,basic,temporary,15,no,49,yes,0.0,3293487,22100,1048064.0,mortgage,fair,2177199,14,13013.0,0.52055,19981.0,2311723.0,0.88,0.85,0.89,0,0,1,0,0.49,65,0,0.8741,2e-05
794,51,29750.0,no,basic,permanent,5,no,5212,no,0.0,0,14900,0.0,rent,bad,362215,6,5040.0,0.54795,13553.0,44700.0,0.0,0.0,0.49,0,0,1,0,0.13,57,-8,0.9269,0.0003
795,47,29750.0,yes,high_school,permanent,24,no,29727,no,0.0,0,25900,0.0,rent,fair,769317,11,5847.0,0.87671,25261.0,77700.0,0.0,0.0,0.19,0,0,1,0,0.65,58,-7,0.3594,0.49245
796,47,29750.0,yes,high_school,permanent,19,no,5554,no,0.0,0,26200,0.0,rent,fair,1278044,24,4469.0,0.84932,25410.0,78600.0,0.0,0.0,0.08,0,0,1,0,0.65,71,6,0.3198,0.18577
797,20,29750.0,yes,high_school,permanent,1,yes,10514,no,0.0,0,7438,0.0,rent,bad,653043,17,3217.0,0.76712,7091.0,22312.0,0.0,0.0,0.66,1,0,0,0,0.08,37,-28,1.0419,0.0
798,22,29750.0,yes,bachelor,permanent,1,yes,2521,no,0.0,0,16363,0.0,rent,bad,290869,7,3470.0,0.76712,15600.0,49088.0,0.0,0.0,0.17,1,0,0,0,0.34,29,-36,0.6704,0.0
799,44,29750.0,no,phd,freelancer,0,no,1,yes,0.0,105910000,238000,0.0,own,excellent,15579791,25,52315.0,0.56164,217134.0,106624000.0,0.0,0.0,0.2,0,0,1,0,0.95,69,4,0.0882,0.74337
800,54,29750.0,no,basic,permanent,17,no,28316,no,0.0,0,18600,0.0,rent,bad,806924,24,2822.0,0.58904,17071.0,55800.0,0.0,0.0,0.06,0,0,1,0,0.39,78,13,0.5899,6e-05
801,44,29750.0,no,basic,permanent,0,no,18718,no,0.0,0,15900,0.0,rent,bad,1617283,20,6778.0,0.50685,14332.0,47700.0,0.0,0.0,0.69,0,0,1,0,0.27,64,-1,0.9936,3e-05
802,55,29750.0,yes,high_school,permanent,20,no,4578,no,0.0,0,24900,0.0,rent,fair,1002821,5,16739.0,0.86301,24218.0,74700.0,0.0,0.0,0.91,0,0,1,0,0.62,60,-5,0.6246,2e-05
803,59,29750.0,no,high_school,permanent,13,no,3240,no,0.0,0,21900,0.0,rent,fair,724201,15,4041.0,0.71233,20640.0,65700.0,0.0,0.0,0.12,0,0,1,0,0.51,74,9,0.3644,0.18523
804,58,29750.0,no,bachelor,temporary,21,no,73,yes,0.0,2007448,14900,343856.0,mortgage,fair,367788,5,6139.0,0.69863,14002.0,1708292.0,0.8,0.82,0.63,0,0,1,0,0.21,63,-2,0.8242,0.00192
805,29,29750.0,no,high_school,temporary,7,no,0,no,0.0,0,27600,0.0,rent,bad,2218684,23,8093.0,0.60274,25407.0,82800.0,0.0,0.0,0.37,0,1,0,0,0.65,52,-13,0.6785,0.0003
